poster,rating,link,title,date
https://image.tmdb.org/t/p/w185/xAlqFT5RNCWYhEDiEZ9WjAKRkdo.jpg,8.5,https://vip2.idlixvip.asia/tvseries/hounds-hill-2025/,Hound's Hill (2025),2025-01-08
https://image.tmdb.org/t/p/w185/KoYWXbnYuS3b0GyQPkbuexlVK9.jpg,8.3,https://vip2.idlixvip.asia/tvseries/supernatural-2005/,Supernatural (2005),2005-09-13
https://image.tmdb.org/t/p/w185/eyx0hdkEWfCHmhiWVcogKMd7hVD.jpg,8.111,https://vip2.idlixvip.asia/tvseries/aaro-all-domain-anomaly-resolution-office-2024/,AARO -All-domain Anomaly Resolution Office- (2024),2024-10-09
https://image.tmdb.org/t/p/w185/j9QI952ezdX1JMjJu6MRVy02MO0.jpg,5.7,https://vip2.idlixvip.asia/tvseries/missing-you-2025/,Missing You (2025),2025-01-01
https://image.tmdb.org/t/p/w185/6E82UKyJv612XbqZXhRJx33jA68.jpg,7.0,https://vip2.idlixvip.asia/tvseries/a-love-story-of-oiled-paper-umbrella-2024/,A Love Story of Oiled Paper Umbrella (2024),2024-12-18
https://image.tmdb.org/t/p/w185/xiQkQxmyr0OYm7AoWLaVpO5W8Y7.jpg,8.0,https://vip2.idlixvip.asia/tvseries/dawn-amidst-hidden-clouds-2024/,Dawn Amidst Hidden Clouds (2024),2024-10-24
https://image.tmdb.org/t/p/w185/y5o0CB74O1yLIx3e8pJ52sGNkif.jpg,8.2,https://vip2.idlixvip.asia/tvseries/miss-s-2020/,Miss S (2020),2020-08-28
https://image.tmdb.org/t/p/w185/c547kXdluApUh8ya6POy65K19E1.jpg,7.8,https://vip2.idlixvip.asia/tvseries/trinity-of-shadows-2021/,Trinity of Shadows (2021),2021-06-13
https://image.tmdb.org/t/p/w185/op0ZXBZodAc12CVqEN55KxD0FYe.jpg,8.1,https://vip2.idlixvip.asia/tvseries/word-of-honor-2021/,Word of Honor (2021),2021-02-22
https://image.tmdb.org/t/p/w185/tYLecM3WSEjlkKhkGiH5G68Dprm.jpg,8.333,https://vip2.idlixvip.asia/tvseries/the-day-of-the-jackal-2024/,The Day of the Jackal (2024),2024-11-07
